"recipient_id","iteration","question_id","question","answer_type","definition1","definition2","definition3","definition4","definition5","pre_answer","post_answer","ele"
26,"Spring 2022","prepost8_3","Engaging in science communication will cause me to lose credibility with my peers.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1
26,"Spring 2022","prepost8_4","Engaging in science communication will take funds away from other activities.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
26,"Spring 2022","prepost8_5","I would waste too much time if I engaged in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
26,"Spring 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
57,"Spring 2022","prepost7_3","I believe engaging in science communication is necessary for me to feel successful.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
57,"Spring 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1
5,"Spring 2022","prepost7_4","Engaging in science communication is not necessary to show I am competent.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
5,"Spring 2022","prepost8_1","Engaging in science communication will take time away from my  job responsibilities. ","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,2,1
5,"Spring 2022","prepost8_4","Engaging in science communication will take funds away from other activities.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
5,"Spring 2022","prepost8_5","I would waste too much time if I engaged in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
5,"Spring 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
31,"Spring 2022","prepost8_1","Engaging in science communication will take time away from my  job responsibilities. ","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,2,0
31,"Spring 2022","prepost8_4","Engaging in science communication will take funds away from other activities.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,2,0
40,"Spring 2022","prepost7_4","Engaging in science communication is not necessary to show I am competent.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,2,1
40,"Spring 2022","prepost8_4","Engaging in science communication will take funds away from other activities.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
40,"Spring 2022","prepost8_5","I would waste too much time if I engaged in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1
40,"Spring 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1
71,"Spring 2022","prepost8_1","Engaging in science communication will take time away from my  job responsibilities. ","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,2,1
71,"Spring 2022","prepost8_3","Engaging in science communication will cause me to lose credibility with my peers.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1
71,"Spring 2022","prepost8_4","Engaging in science communication will take funds away from other activities.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
71,"Spring 2022","prepost8_5","I would waste too much time if I engaged in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
71,"Spring 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1
48,"Spring 2022","prepost8_1","Engaging in science communication will take time away from my  job responsibilities. ","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,2,0
48,"Spring 2022","prepost8_3","Engaging in science communication will cause me to lose credibility with my peers.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,0
48,"Spring 2022","prepost8_4","Engaging in science communication will take funds away from other activities.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,2,0
48,"Spring 2022","prepost8_5","I would waste too much time if I engaged in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,0
48,"Spring 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,0
1,"Spring 2022","prepost8_1","Engaging in science communication will take time away from my  job responsibilities. ","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,2,1
32,"Spring 2022","prepost7_6","I do not need to prove myself by participating in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,2,1
32,"Spring 2022","prepost8_3","Engaging in science communication will cause me to lose credibility with my peers.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
32,"Spring 2022","prepost8_4","Engaging in science communication will take funds away from other activities.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
32,"Spring 2022","prepost14_3","I will not be successful in learning new concepts related to science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2,1
73,"Spring 2022","prepost7_3","I believe engaging in science communication is necessary for me to feel successful.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",3,2,1
73,"Spring 2022","prepost8_1","Engaging in science communication will take time away from my  job responsibilities. ","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1
73,"Spring 2022","prepost8_3","Engaging in science communication will cause me to lose credibility with my peers.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1
73,"Spring 2022","prepost8_4","Engaging in science communication will take funds away from other activities.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1
73,"Spring 2022","prepost8_5","I would waste too much time if I engaged in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,1
60,"Spring 2022","prepost7_4","Engaging in science communication is not necessary to show I am competent.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,0
60,"Spring 2022","prepost7_5","I value the prestige associated with being a top science communicator.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,2,0
60,"Spring 2022","prepost7_6","I do not need to prove myself by participating in science communication.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,0
60,"Spring 2022","prepost8_3","Engaging in science communication will cause me to lose credibility with my peers.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,2,0
